date,open,high,low,close,volume,adjusted,target,price_rise
2024-10-11,186.630004882812,189.929992675781,186.300003051758,188.820007324219,25751600,188.820007324219,-1.2800140380859943,0
2024-10-10,187.130004882812,188.130004882812,185.830001831055,186.649993896484,27785000,186.649993896484,2.1700134277350003,1
2024-10-09,182.820007324219,185.850006103516,182.050003051758,185.169998168945,26343100,185.169998168945,1.4799957275390057,1
2024-10-08,181.919998168945,183.089996337891,180.919998168945,182.720001220703,26372100,182.720001220703,2.4499969482419885,1
2024-10-07,182.949996948242,183.600006103516,180.25,180.800003051758,42364200,180.800003051758,1.9199981689449999,1
2024-10-04,185.75,187.600006103516,183.600006103516,186.509994506836,40890300,186.509994506836,-5.709991455077983,0
2024-10-03,183.050003051758,183.440002441406,180.880004882812,181.960006713867,30204300,181.960006713867,4.549987792969006,1
2024-10-02,184.440002441406,186.600006103516,184.039993286133,184.759994506836,23704100,184.759994506836,-2.799987792969006,0
2024-10-01,184.899993896484,186.190002441406,183.449996948242,185.130004882812,36044900,185.130004882812,-0.37001037597599407,0
2024-09-30,187.139999389648,188.490005493164,184.649993896484,186.330001831055,41583900,186.330001831055,-1.1999969482430117,0
2024-09-27,190.679992675781,190.899993896484,187.339996337891,187.970001220703,36002300,187.970001220703,-1.6399993896480112,0
2024-09-26,194.309997558594,194.529998779297,189.539993286133,191.160003662109,36334900,191.160003662109,-3.190002441405994,0
2024-09-25,193.75,193.949996948242,192.160003662109,192.529998779297,26391100,192.529998779297,-1.3699951171879832,0
2024-09-24,194.270004272461,195.369995117188,190.130004882812,193.960006713867,43478900,193.960006713867,-1.4300079345699999,0
2024-09-23,191.639999389648,194.449996948242,190.570007324219,193.880004882812,36993100,193.880004882812,0.08000183105500014,1
2024-09-20,190.229995727539,191.839996337891,187.410003662109,191.600006103516,100378600,191.600006103516,2.279998779295994,1
2024-09-19,190.039993286133,190.990005493164,188.470001220703,189.869995117188,39543200,189.869995117188,1.730010986327983,1
2024-09-18,186.449996948242,188.800003051758,185.059997558594,186.429992675781,34448100,186.429992675781,3.4400024414070174,1
2024-09-17,186.850006103516,189.449996948242,186.139999389648,186.880004882812,26091700,186.880004882812,-0.4500122070309942,0
2024-09-16,185.289993286133,185.809997558594,183.360000610352,184.889999389648,26065500,184.889999389648,1.9900054931639772,1
2024-09-13,187.0,188.5,185.910003662109,186.490005493164,26495400,186.490005493164,-1.6000061035159945,0
2024-09-12,184.800003051758,187.410003662109,183.539993286133,187.0,33622500,187.0,-0.5099945068359943,0
2024-09-11,180.100006103516,184.990005493164,175.729995727539,184.520004272461,42564700,184.520004272461,2.4799957275390057,1
2024-09-10,177.490005493164,180.5,176.789993286133,179.550003051758,36233800,179.550003051758,4.970001220702983,1
2024-09-09,174.529998779297,175.850006103516,173.509994506836,175.399993896484,29037400,175.399993896484,4.150009155274006,1
2024-09-06,177.240005493164,178.380004882812,171.160003662109,171.389999389648,41466500,171.389999389648,4.009994506835994,1
2024-09-05,175.0,179.880004882812,175.0,177.889999389648,40170500,177.889999389648,-6.5,0
2024-09-04,174.479995727539,175.979995727539,172.539993286133,173.330001831055,30309200,173.330001831055,4.559997558593011,1
2024-09-03,177.550003051758,178.259994506836,175.259994506836,176.25,37817500,176.25,-2.919998168945,0
2024-08-30,172.779998779297,178.899993896484,172.600006103516,178.5,43429400,178.5,-2.25,0
2024-08-29,173.220001220703,174.289993286133,170.809997558594,172.119995117188,26407800,172.119995117188,6.380004882811988,1
2024-08-28,173.690002441406,173.690002441406,168.919998168945,170.800003051758,29045000,170.800003051758,1.3199920654300001,1
2024-08-27,174.149993896484,174.889999389648,172.25,173.119995117188,29842000,173.119995117188,-2.31999206543,0
2024-08-26,176.699996948242,177.470001220703,174.300003051758,175.5,22366200,175.5,-2.3800048828119884,0
2024-08-23,177.339996337891,178.970001220703,175.240005493164,177.039993286133,29150100,177.039993286133,-1.5399932861330115,0
2024-08-22,181.380004882812,181.470001220703,175.679992675781,176.130004882812,32047500,176.130004882812,0.909988403321023,1
2024-08-21,179.919998168945,182.389999389648,178.889999389648,180.110000610352,35599100,180.110000610352,-3.9799957275400004,0
2024-08-20,177.919998168945,179.009994506836,177.429992675781,178.880004882812,26255200,178.880004882812,1.2299957275400004,1
2024-08-19,177.639999389648,178.300003051758,176.160003662109,178.220001220703,31129800,178.220001220703,0.6600036621089771,1
2024-08-16,177.039993286133,178.339996337891,176.259994506836,177.059997558594,31489200,177.059997558594,1.1600036621090055,1
2024-08-15,174.860000610352,177.910003662109,173.990005493164,177.589996337891,51698500,177.589996337891,-0.5299987792969887,0
2024-08-14,172.110000610352,172.279998779297,168.860000610352,170.100006103516,28843800,170.100006103516,7.489990234375,1
2024-08-13,167.809997558594,171.039993286133,167.100006103516,170.229995727539,39237900,170.229995727539,-0.12998962402301117,0
2024-08-12,168.139999389648,168.550003051758,166.110000610352,166.800003051758,30072800,166.800003051758,3.429992675780994,1
2024-08-09,166.399993896484,168.550003051758,165.850006103516,166.940002441406,36401000,166.940002441406,-0.13999938964798275,0
2024-08-08,165.169998168945,166.690002441406,162.550003051758,165.800003051758,44616200,165.800003051758,1.1399993896479828,1
2024-08-07,166.550003051758,167.580001831055,161.429992675781,162.770004272461,48408200,162.770004272461,3.029998779297017,1
2024-08-06,161.710006713867,165.080001831055,158.539993286133,161.929992675781,59950800,161.929992675781,0.8400115966800001,1
2024-08-05,154.210006713867,162.960006713867,151.610000610352,161.020004272461,83149400,161.020004272461,0.9099884033199999,1
2024-08-02,166.75,168.770004272461,160.550003051758,167.899993896484,141448400,167.899993896484,-6.879989624023011,0
2024-08-01,189.289993286133,190.600006103516,181.869995117188,184.070007324219,70435600,184.070007324219,-16.170013427735,0
2024-07-31,185.050003051758,187.940002441406,184.460006713867,186.979995727539,41667300,186.979995727539,-2.90998840332,0
2024-07-30,184.720001220703,185.860000610352,179.380004882812,181.710006713867,39508600,181.710006713867,5.269989013672017,1
2024-07-29,183.839996337891,184.75,182.380004882812,183.199996948242,33270100,183.199996948242,-1.489990234375,0
2024-07-26,180.389999389648,183.190002441406,180.240005493164,182.5,29506000,182.5,0.6999969482419885,1
2024-07-25,182.910003662109,183.899993896484,176.800003051758,179.850006103516,44464200,179.850006103516,2.6499938964840055,1
2024-07-24,183.199996948242,185.449996948242,180.410003662109,180.830001831055,41532400,180.830001831055,-0.9799957275390057,0
2024-07-23,184.100006103516,189.389999389648,183.559997558594,186.410003662109,47537700,186.410003662109,-5.580001831054005,0
2024-07-22,185.0,185.059997558594,182.479995727539,182.550003051758,39931900,182.550003051758,3.860000610350994,1
2024-07-19,181.139999389648,184.929992675781,180.110000610352,183.130004882812,43081800,183.130004882812,-0.580001831053977,0
2024-07-18,189.589996337891,189.679992675781,181.449996948242,183.75,51043600,183.75,-0.6199951171880116,0
2024-07-17,191.350006103516,191.580001831055,185.990005493164,187.929992675781,48076100,187.929992675781,-4.179992675780994,0
2024-07-16,195.589996337891,196.619995117188,192.240005493164,193.020004272461,33994700,193.020004272461,-5.09001159668,0
2024-07-15,194.559997558594,196.190002441406,190.830001831055,192.720001220703,40683200,192.720001220703,0.30000305175798303,1
2024-07-12,194.800003051758,196.470001220703,193.830001831055,194.490005493164,30598500,194.490005493164,-1.7700042724609943,0
2024-07-11,200.089996337891,200.270004272461,192.860000610352,195.050003051758,44565000,195.050003051758,-0.5599975585940058,0
2024-07-10,200.0,200.110000610352,197.690002441406,199.789993286133,32883800,199.789993286133,-4.739990234375,0
2024-07-09,199.399993896484,200.570007324219,199.050003051758,199.339996337891,32700100,199.339996337891,0.44999694824201697,1
2024-07-08,200.039993286133,201.199996948242,197.960006713867,199.289993286133,34767300,199.289993286133,0.05000305175798303,1
2024-07-05,198.649993896484,200.550003051758,198.169998168945,200.0,39858900,200.0,-0.7100067138669885,0
2024-07-03,199.940002441406,200.029998779297,196.759994506836,197.589996337891,31597900,197.589996337891,2.4100036621090055,1
2024-07-02,197.279998779297,200.429992675781,195.929992675781,200.0,45600000,200.0,-2.4100036621090055,0
2024-07-01,193.490005493164,198.300003051758,192.820007324219,197.199996948242,41192000,197.199996948242,2.8000030517580115,1
2024-06-28,197.729995727539,198.850006103516,192.5,193.25,76930200,193.25,3.9499969482419885,1
2024-06-27,195.009994506836,199.839996337891,194.199996948242,197.850006103516,74397500,197.850006103516,-4.6000061035159945,0
2024-06-26,186.919998168945,194.800003051758,186.259994506836,193.610000610352,65103900,193.610000610352,4.240005493164006,1
2024-06-25,186.809997558594,188.839996337891,185.419998168945,186.339996337891,45898500,186.339996337891,7.270004272460994,1
2024-06-24,189.330001831055,191.0,185.330001831055,185.570007324219,50610400,185.570007324219,0.7699890136719887,1
2024-06-21,187.800003051758,189.279998779297,185.860000610352,189.080001831055,72931800,189.080001831055,-3.5099945068359943,0
2024-06-20,182.910003662109,186.509994506836,182.720001220703,186.100006103516,44726800,186.100006103516,2.9799957275390057,1
2024-06-18,183.740005493164,184.289993286133,181.429992675781,182.809997558594,36659200,182.809997558594,3.2900085449219887,1
2024-06-17,182.520004272461,185.0,181.220001220703,184.059997558594,35601900,184.059997558594,-1.25,0
2024-06-14,183.080001831055,183.720001220703,182.229995727539,183.660003662109,25456400,183.660003662109,0.3999938964850003,1
2024-06-13,186.089996337891,187.669998168945,182.669998168945,183.830001831055,39721500,183.830001831055,-0.16999816894599462,0
2024-06-12,188.020004272461,188.350006103516,185.429992675781,186.889999389648,33984200,186.889999389648,-3.059997558593011,0
2024-06-11,187.059997558594,187.770004272461,184.539993286133,187.229995727539,27265100,187.229995727539,-0.3399963378909945,0
2024-06-10,184.070007324219,187.229995727539,183.789993286133,187.059997558594,34494500,187.059997558594,0.16999816894499986,1
2024-06-07,184.899993896484,186.289993286133,183.360000610352,184.300003051758,28021500,184.300003051758,2.7599945068359943,1
2024-06-06,181.75,185.0,181.490005493164,185.0,31371200,185.0,-0.6999969482419885,0
2024-06-05,180.100006103516,181.5,178.75,181.279998779297,32116400,181.279998779297,3.7200012207030113,1
2024-06-04,177.639999389648,179.820007324219,176.440002441406,179.339996337891,27198400,179.339996337891,1.9400024414059942,1
2024-06-03,177.699996948242,178.699996948242,175.919998168945,178.339996337891,30786600,178.339996337891,1.0,1
2024-05-31,178.300003051758,179.210006713867,173.869995117188,176.440002441406,58903900,176.440002441406,1.8999938964850003,1
2024-05-30,181.309997558594,181.339996337891,178.360000610352,179.320007324219,29249200,179.320007324219,-2.8800048828130116,0
2024-05-29,181.699996948242,184.080001831055,181.550003051758,182.020004272461,32009300,182.020004272461,-2.6999969482419885,0
2024-05-28,179.929992675781,182.240005493164,179.490005493164,182.149993896484,29927000,182.149993896484,-0.12998962402301117,0
2024-05-24,181.649993896484,182.440002441406,180.300003051758,180.75,27434100,180.75,1.3999938964840055,1
2024-05-23,183.660003662109,184.759994506836,180.080001831055,181.050003051758,33670200,181.050003051758,-0.30000305175801145,0
2024-05-22,183.880004882812,185.220001220703,181.970001220703,183.130004882812,28148800,183.130004882812,-2.080001831053977,0
2024-05-21,182.300003051758,183.259994506836,180.75,183.149993896484,50839100,183.149993896484,-0.01998901367201711,0
2024-05-20,184.339996337891,186.669998168945,183.279998779297,183.539993286133,30511800,183.539993286133,-0.38999938964900593,0
2024-05-17,183.759994506836,185.300003051758,183.350006103516,184.699996948242,33175700,184.699996948242,-1.160003662108977,0
2024-05-16,185.600006103516,187.309997558594,183.460006713867,183.630004882812,38834500,183.630004882812,1.0699920654300001,1
2024-05-15,185.970001220703,186.720001220703,182.729995727539,185.990005493164,75459900,185.990005493164,-2.3600006103520172,0
2024-05-14,183.820007324219,187.720001220703,183.449996948242,187.070007324219,38698200,187.070007324219,-1.0800018310550001,0
2024-05-13,188.0,188.309997558594,185.360000610352,186.570007324219,24898600,186.570007324219,0.5,1
2024-05-10,189.160003662109,189.889999389648,186.929992675781,187.479995727539,34141800,187.479995727539,-0.9099884033199999,0
2024-05-09,188.880004882812,191.699996948242,187.440002441406,189.5,43368400,189.5,-2.0200042724609943,0
2024-05-08,187.440002441406,188.429992675781,186.389999389648,188.0,26136400,188.0,1.5,1
2024-05-07,188.919998168945,189.940002441406,187.309997558594,188.759994506836,34048900,188.759994506836,-0.7599945068359943,0
2024-05-06,186.279998779297,188.75,184.800003051758,188.699996948242,34725300,188.699996948242,0.059997558594005795,1
2024-05-03,186.990005493164,187.869995117188,185.419998168945,186.210006713867,39172000,186.210006713867,2.489990234375,1
2024-05-02,180.850006103516,185.100006103516,179.910003662109,184.720001220703,54303500,184.720001220703,1.4900054931639772,1
2024-05-01,181.639999389648,185.149993896484,176.559997558594,179.0,94645100,179.0,5.720001220703011,1
2024-04-30,181.089996337891,182.990005493164,174.800003051758,175.0,94639800,175.0,4.0,1
2024-04-29,182.75,183.529998779297,179.389999389648,180.960006713867,54063900,180.960006713867,-5.9600067138669885,0
2024-04-26,177.800003051758,180.820007324219,176.130004882812,179.619995117188,43919800,179.619995117188,1.340011596678977,1
2024-04-25,169.679992675781,173.919998168945,166.320007324219,173.669998168945,49249400,173.669998168945,5.949996948243012,1
2024-04-24,179.940002441406,180.320007324219,176.179992675781,176.589996337891,34185100,176.589996337891,-2.9199981689459946,0
2024-04-23,178.080001831055,179.929992675781,175.979995727539,179.539993286133,37046500,179.539993286133,-2.949996948242017,0
2024-04-22,176.940002441406,178.869995117188,174.559997558594,177.229995727539,37924900,177.229995727539,2.309997558594006,1
2024-04-19,178.740005493164,179.0,173.440002441406,174.630004882812,55950000,174.630004882812,2.5999908447270172,1
2024-04-18,181.470001220703,182.389999389648,178.649993896484,179.220001220703,30723800,179.220001220703,-4.589996337891023,0
2024-04-17,184.309997558594,184.570007324219,179.820007324219,181.279998779297,31359700,181.279998779297,-2.0599975585939774,0
2024-04-16,183.270004272461,184.830001831055,182.259994506836,183.320007324219,32891300,183.320007324219,-2.040008544922017,0
2024-04-15,187.429992675781,188.690002441406,183.0,183.619995117188,48052400,183.619995117188,-0.2999877929690058,0
2024-04-12,187.720001220703,188.380004882812,185.080001831055,186.130004882812,38554300,186.130004882812,-2.510009765623977,0
2024-04-11,186.740005493164,189.770004272461,185.509994506836,189.050003051758,40020700,189.050003051758,-2.919998168946023,0
2024-04-10,182.770004272461,186.270004272461,182.669998168945,185.949996948242,35879200,185.949996948242,3.100006103516023,1
2024-04-09,187.240005493164,187.339996337891,184.199996948242,185.669998168945,36546900,185.669998168945,0.2799987792969887,1
2024-04-08,186.899993896484,187.289993286133,184.809997558594,185.190002441406,39221300,185.190002441406,0.47999572753900566,1
2024-04-05,182.380004882812,186.270004272461,181.970001220703,185.070007324219,42335200,185.070007324219,0.11999511718698841,1
2024-04-04,184.0,185.100006103516,180.0,180.0,41624300,180.0,5.070007324219006,1
2024-04-03,179.899993896484,182.869995117188,179.800003051758,182.410003662109,31046600,182.410003662109,-2.4100036621090055,0
2024-04-02,179.070007324219,180.789993286133,178.380004882812,180.690002441406,32611500,180.690002441406,1.7200012207030113,1
2024-04-01,180.789993286133,183.0,179.949996948242,180.970001220703,29174500,180.970001220703,-0.2799987792970171,0
2024-03-28,180.169998168945,181.699996948242,179.259994506836,180.380004882812,38051600,180.380004882812,0.5899963378910229,1
2024-03-27,179.880004882812,180.0,177.309997558594,179.830001831055,33272600,179.830001831055,0.5500030517569883,1
2024-03-26,180.149993896484,180.449996948242,177.949996948242,178.300003051758,29659000,178.300003051758,1.5299987792969887,1
2024-03-25,178.009994506836,180.990005493164,177.240005493164,179.710006713867,29815500,179.710006713867,-1.410003662108977,0
2024-03-22,177.75,179.259994506836,176.75,178.869995117188,27964100,178.869995117188,0.840011596678977,1
2024-03-21,179.990005493164,181.419998168945,178.149993896484,178.149993896484,32824300,178.149993896484,0.7200012207040061,1
2024-03-20,176.139999389648,178.529998779297,174.639999389648,178.149993896484,29947200,178.149993896484,0.0,0
2024-03-19,174.220001220703,176.089996337891,173.520004272461,175.899993896484,26880900,175.899993896484,2.25,1
2024-03-18,175.800003051758,176.690002441406,174.279998779297,174.479995727539,31250700,174.479995727539,1.4199981689449999,1
2024-03-15,176.639999389648,177.929992675781,173.899993896484,174.419998168945,72115500,174.419998168945,0.059997558594005795,1
2024-03-14,177.690002441406,179.529998779297,176.470001220703,178.75,43705800,178.75,-4.330001831055,0
2024-03-13,175.899993896484,177.619995117188,175.550003051758,176.559997558594,30772600,176.559997558594,2.190002441405994,1
2024-03-12,173.5,176.759994506836,171.979995727539,175.389999389648,36610600,175.389999389648,1.1699981689459946,1
2024-03-11,174.309997558594,174.470001220703,171.470001220703,171.960006713867,28484800,171.960006713867,3.4299926757810226,1
2024-03-08,176.440002441406,178.789993286133,174.330001831055,175.350006103516,37853500,175.350006103516,-3.389999389649006,0
2024-03-07,174.830001831055,177.990005493164,173.720001220703,176.820007324219,34063300,176.820007324219,-1.4700012207030113,0
2024-03-06,175.539993286133,176.460006713867,173.259994506836,173.509994506836,32090900,173.509994506836,3.3100128173830115,1
2024-03-05,176.929992675781,176.929992675781,173.300003051758,174.119995117188,37228300,174.119995117188,-0.6100006103520172,0
2024-03-04,177.529998779297,180.139999389648,177.490005493164,177.580001831055,37381500,177.580001831055,-3.4600067138669885,0
2024-03-01,176.75,178.729995727539,176.070007324219,178.220001220703,31956200,178.220001220703,-0.6399993896480112,0
2024-02-29,173.009994506836,177.220001220703,172.850006103516,176.759994506836,53805400,176.759994506836,1.460006713867017,1
2024-02-28,172.440002441406,174.050003051758,172.270004272461,173.160003662109,28180500,173.160003662109,3.599990844726989,1
2024-02-27,174.080001831055,174.619995117188,172.860000610352,173.539993286133,31141700,173.539993286133,-0.37998962402400593,0
2024-02-26,175.699996948242,176.369995117188,174.259994506836,174.729995727539,44368600,174.729995727539,-1.1900024414059942,0
2024-02-23,174.279998779297,175.75,173.699996948242,174.990005493164,59715200,174.990005493164,-0.260009765625,0
2024-02-22,173.100006103516,174.800003051758,171.770004272461,174.580001831055,55392400,174.580001831055,0.4100036621090055,1
2024-02-21,168.940002441406,170.229995727539,167.139999389648,168.589996337891,44575600,168.589996337891,5.990005493164006,1
2024-02-20,167.830001831055,168.710006713867,165.740005493164,167.080001831055,41980300,167.080001831055,1.5099945068359943,1
2024-02-16,168.740005493164,170.419998168945,167.169998168945,169.509994506836,48074600,169.509994506836,-2.429992675780994,0
2024-02-15,170.580001831055,171.169998168945,167.589996337891,169.800003051758,49855200,169.800003051758,-0.2900085449220171,0
2024-02-14,169.210006713867,171.210006713867,168.279998779297,170.979995727539,42815500,170.979995727539,-1.1799926757809942,0
2024-02-13,167.729995727539,170.949996948242,165.75,168.639999389648,56345100,168.639999389648,2.3399963378909945,1
2024-02-12,174.800003051758,175.389999389648,171.539993286133,172.339996337891,51050400,172.339996337891,-3.6999969482429833,0
2024-02-09,170.899993896484,175.0,170.580001831055,174.449996948242,56986000,174.449996948242,-2.110000610350994,0
2024-02-08,169.649993896484,171.429992675781,168.880004882812,169.839996337891,42316500,169.839996337891,4.610000610350994,1
2024-02-07,169.479995727539,170.880004882812,168.940002441406,170.529998779297,47174100,170.529998779297,-0.6900024414059942,0
2024-02-06,169.389999389648,170.710006713867,167.649993896484,169.149993896484,42505500,169.149993896484,1.3800048828129832,1
2024-02-05,170.199996948242,170.550003051758,167.699996948242,170.309997558594,55081300,170.309997558594,-1.1600036621100003,0
2024-02-02,169.190002441406,172.5,167.330001831055,171.809997558594,117154900,171.809997558594,-1.5,0
2024-02-01,155.869995117188,159.759994506836,155.619995117188,159.279998779297,76542400,159.279998779297,12.529998779297017,1
2024-01-31,157.0,159.009994506836,154.809997558594,155.199996948242,50284400,155.199996948242,4.080001831055,1
2024-01-30,160.699996948242,161.729995727539,158.490005493164,159.0,45207400,159.0,-3.8000030517580115,0
2024-01-29,159.339996337891,161.289993286133,158.899993896484,161.259994506836,45270400,161.259994506836,-2.2599945068359943,0
2024-01-26,158.419998168945,160.720001220703,157.910003662109,159.119995117188,51047400,159.119995117188,2.1399993896479828,1
2024-01-25,156.949996948242,158.509994506836,154.550003051758,157.75,43638600,157.75,1.3699951171880116,1
2024-01-24,157.800003051758,158.509994506836,156.479995727539,156.869995117188,48547300,156.869995117188,0.8800048828119884,1
2024-01-23,154.850006103516,156.210006713867,153.929992675781,156.020004272461,37986000,156.020004272461,0.8499908447270172,1
2024-01-22,156.889999389648,157.050003051758,153.899993896484,154.779998779297,43687500,154.779998779297,1.2400054931640057,1
2024-01-19,153.830001831055,155.759994506836,152.740005493164,155.339996337891,51033700,155.339996337891,-0.5599975585940058,0
2024-01-18,152.770004272461,153.779998779297,151.820007324219,153.5,37850200,153.5,1.8399963378909945,1
2024-01-17,151.490005493164,152.149993896484,149.910003662109,151.710006713867,34953400,151.710006713867,1.7899932861330115,1
2024-01-16,153.529998779297,154.990005493164,152.149993896484,153.160003662109,41384600,153.160003662109,-1.449996948242017,0
2024-01-12,155.389999389648,156.199996948242,154.009994506836,154.619995117188,40460300,154.619995117188,-1.459991455079006,0
2024-01-11,155.039993286133,157.169998168945,153.119995117188,155.179992675781,49072700,155.179992675781,-0.5599975585929826,0
2024-01-10,152.059997558594,154.419998168945,151.880004882812,153.729995727539,44421800,153.729995727539,1.4499969482419885,1
2024-01-09,148.330001831055,151.710006713867,148.210006713867,151.369995117188,43812600,151.369995117188,2.360000610350994,1
2024-01-08,146.740005493164,149.399993896484,146.149993896484,149.100006103516,46757100,149.100006103516,2.269989013672017,1
2024-01-05,144.690002441406,146.589996337891,144.529998779297,145.240005493164,45124800,145.240005493164,3.860000610351989,1
2024-01-04,145.589996337891,147.380004882812,144.050003051758,144.570007324219,56039800,144.570007324219,0.6699981689449999,1
2024-01-03,149.199996948242,151.050003051758,148.330001831055,148.470001220703,49425500,148.470001220703,-3.8999938964840055,0
2024-01-02,151.539993286133,152.380004882812,148.389999389648,149.929992675781,47339400,149.929992675781,-1.459991455077983,0
2023-12-29,153.100006103516,153.889999389648,151.029998779297,151.940002441406,39789000,151.940002441406,-2.010009765625,0
2023-12-28,153.720001220703,154.080001831055,152.949996948242,153.380004882812,27057000,153.380004882812,-1.4400024414059942,0
2023-12-27,153.559997558594,154.779998779297,153.119995117188,153.339996337891,31434700,153.339996337891,0.04000854492099393,1
2023-12-26,153.559997558594,153.979995727539,153.029998779297,153.410003662109,25067200,153.410003662109,-0.07000732421801104,0
2023-12-22,153.770004272461,154.350006103516,152.710006713867,153.419998168945,29480100,153.419998168945,-0.009994506835994343,0
2023-12-21,153.300003051758,153.970001220703,152.100006103516,153.839996337891,36305700,153.839996337891,-0.4199981689459946,0
2023-12-20,152.899993896484,155.630004882812,151.559997558594,152.119995117188,50322100,152.119995117188,1.720001220702983,1
2023-12-19,154.399993896484,155.119995117188,152.690002441406,153.789993286133,43171300,153.789993286133,-1.6699981689449999,0
2023-12-18,150.559997558594,154.850006103516,150.050003051758,154.070007324219,62512800,154.070007324219,-0.28001403808599434,0
2023-12-15,148.380004882812,150.570007324219,147.880004882812,149.970001220703,110039100,149.970001220703,4.1000061035159945,1
2023-12-14,149.929992675781,150.539993286133,145.520004272461,147.419998168945,58400800,147.419998168945,2.5500030517580115,1
2023-12-13,148.119995117188,149.460006713867,146.820007324219,148.839996337891,52766200,148.839996337891,-1.4199981689459946,0
2023-12-12,145.520004272461,147.5,145.300003051758,147.479995727539,44944300,147.479995727539,1.3600006103519888,1
2023-12-11,145.660003662109,146.190002441406,143.639999389648,145.889999389648,50907300,145.889999389648,1.5899963378909945,1
2023-12-08,145.479995727539,147.839996337891,145.399993896484,147.419998168945,41858000,147.419998168945,-1.5299987792969887,0
2023-12-07,146.149993896484,147.919998168945,145.339996337891,146.880004882812,52352800,146.880004882812,0.5399932861330115,1
2023-12-06,147.580001831055,147.850006103516,144.279998779297,144.520004272461,39679000,144.520004272461,2.360000610350994,1
2023-12-05,143.550003051758,148.570007324219,143.130004882812,146.880004882812,46822400,146.880004882812,-2.360000610350994,0
2023-12-04,145.25,145.350006103516,142.809997558594,144.839996337891,48294200,144.839996337891,2.040008544920994,1
2023-12-01,146.0,147.25,145.550003051758,147.029998779297,39924600,147.029998779297,-2.190002441405994,0
